,Gender,Mobile_Verified,Filled_Form,Device_Type,Var5
62137,1,1,1,1,1
62138,0,0,0,0,0
62139,1,1,1,1,1
62140,0,0,0,1,0
62141,1,1,1,1,1
62142,1,1,1,1,1
62143,0,0,0,0,0
62144,0,0,1,1,0
62145,1,0,1,1,0
62146,0,0,1,1,1
62147,0,0,0,0,0
62148,0,0,0,0,0
62149,1,1,1,1,1
62150,1,0,0,1,0
62151,0,0,1,1,0
62152,1,1,1,1,1
62153,0,0,0,1,0
62154,0,0,1,1,0
62155,1,1,1,1,1
62156,0,0,1,1,0
62157,0,0,1,1,0
62158,1,1,1,1,1
62159,0,0,1,1,1
62160,1,1,1,0,1
62161,0,0,1,1,0
62162,0,0,1,1,0
62163,1,1,1,1,1
62164,0,0,0,1,0
62165,0,0,0,0,0
62166,0,0,0,1,0
62167,1,1,1,1,0
62168,0,0,0,1,0
62169,0,0,0,0,0
62170,1,1,1,1,1
62171,1,1,1,1,0
62172,1,0,1,0,0
62173,1,0,1,1,0
62174,1,0,1,1,0
62175,0,0,0,1,0
62176,0,0,1,1,0
62177,1,1,1,1,1
62178,0,0,1,0,0
62179,1,1,1,1,1
62180,1,1,1,1,0
62181,0,0,1,0,0
62182,1,1,1,1,0
62183,1,1,1,1,0
62184,0,0,1,1,0
62185,1,0,1,0,0
62186,0,0,1,1,0
62187,1,1,1,1,0
62188,1,1,1,1,1
62189,1,1,1,1,1
62190,0,0,0,0,0
62191,0,0,1,0,0
62192,1,1,1,1,0
62193,1,1,1,1,1
62194,0,0,0,0,0
62195,0,0,1,1,0
62196,1,1,1,0,1
62197,1,0,1,1,0
62198,0,0,1,1,1
62199,1,0,1,1,0
62200,0,0,1,1,0
62201,0,0,0,1,0
62202,0,0,1,1,0
62203,1,1,1,1,1
62204,1,1,1,0,1
62205,0,0,1,1,0
62206,1,1,1,1,1
62207,0,0,1,0,0
62208,0,0,1,0,0
62209,0,0,1,0,0
62210,0,0,0,0,0
62211,0,0,1,1,0
62212,0,0,1,0,0
62213,0,0,1,1,0
62214,0,0,0,0,0
62215,1,1,1,1,1
62216,0,0,0,1,0
62217,0,0,0,1,0
62218,0,0,1,1,1
62219,0,0,1,0,0
62220,1,1,1,1,0
62221,0,0,1,1,0
62222,1,1,1,1,1
62223,1,0,0,0,0
62224,0,0,0,0,0
62225,1,1,1,1,1
62226,1,1,1,0,1
62227,1,1,1,1,1
62228,0,0,0,1,0
62229,0,0,0,0,0
62230,0,0,1,1,0
62231,0,0,1,1,0
62232,0,0,1,1,0
62233,1,1,1,1,0
62234,1,0,0,1,0
62235,0,0,1,0,0
62236,1,1,1,1,1
62237,1,1,1,1,1
62238,0,0,0,1,0
62239,0,0,1,1,0
62240,1,1,1,1,0
62241,1,1,1,1,0
62242,0,0,1,1,0
62243,0,0,1,1,1
62244,0,0,1,1,0
62245,0,0,1,0,0
62246,0,0,1,1,0
62247,1,1,1,1,1
62248,0,0,0,1,0
62249,1,1,1,0,1
62250,0,0,1,0,0
62251,0,0,1,1,0
62252,0,0,1,1,0
62253,1,0,0,0,0
62254,1,1,1,1,1
62255,0,0,1,1,0
62256,1,1,1,1,0
62257,0,0,1,1,0
62258,1,1,1,1,1
62259,0,0,1,1,0
62260,0,0,1,1,0
62261,0,0,1,1,0
62262,1,1,1,1,1
62263,0,0,1,1,0
62264,0,0,1,0,0
62265,0,0,0,1,0
62266,1,1,1,1,1
62267,1,0,1,1,0
62268,0,0,0,0,0
62269,1,1,1,1,1
62270,0,0,0,0,0
62271,0,0,1,1,0
62272,0,0,1,1,0
62273,1,1,1,1,1
62274,0,0,1,1,0
62275,1,1,1,1,1
62276,0,0,1,0,0
62277,1,0,1,1,0
62278,0,0,1,0,0
62279,0,0,1,1,1
62280,0,0,1,1,0
62281,1,1,1,0,1
62282,1,1,1,1,1
62283,0,0,1,0,0
62284,0,0,1,1,0
62285,1,1,1,1,1
62286,0,0,0,1,0
62287,1,1,1,1,0
62288,0,0,1,1,1
62289,1,1,1,1,0
62290,1,1,1,1,1
62291,1,1,1,1,1
62292,1,1,1,1,1
62293,1,1,1,1,0
62294,0,0,0,1,0
62295,0,0,1,1,0
62296,0,0,1,1,0
62297,1,1,1,1,1
62298,0,0,0,0,0
62299,0,0,0,1,0
62300,1,1,1,1,1
62301,0,0,1,1,0
62302,0,0,1,1,1
62303,0,0,0,0,0
62304,0,0,1,0,0
62305,0,0,0,1,0
62306,0,0,1,0,0
62307,0,0,1,1,0
62308,0,0,0,0,0
62309,0,0,1,1,0
62310,0,0,0,1,0
62311,0,0,1,1,0
62312,1,1,1,0,1
62313,1,1,1,0,1
62314,0,0,0,0,0
62315,0,0,1,1,0
62316,1,1,1,1,1
62317,0,0,0,0,0
62318,1,1,1,1,1
62319,1,1,1,1,0
62320,1,0,1,0,0
62321,0,0,1,1,1
62322,0,0,1,1,0
62323,0,0,0,1,0
62324,1,1,1,0,1
62325,1,1,1,1,1
62326,0,0,1,1,0
62327,0,0,1,1,0
62328,0,0,1,1,0
62329,1,1,1,1,0
62330,1,1,1,0,1
62331,0,0,0,0,0
62332,1,1,1,0,0
62333,0,0,1,1,1
62334,1,1,1,1,1
62335,0,0,1,1,0
62336,1,1,1,1,1
62337,1,1,1,1,0
62338,0,0,1,1,0
62339,0,0,1,1,0
62340,1,0,0,0,0
62341,1,1,1,0,1
62342,1,1,1,1,1
62343,0,0,0,0,0
62344,1,1,1,0,1
62345,0,0,1,1,0
62346,1,1,1,1,1
62347,1,1,1,1,1
62348,0,0,0,0,0
62349,0,0,1,0,0
62350,0,0,1,1,0
62351,1,1,1,1,1
62352,0,0,0,1,0
62353,0,0,0,0,0
62354,0,0,1,0,0
62355,0,0,0,1,0
62356,0,0,0,1,0
62357,0,0,1,1,0
62358,1,1,1,0,1
62359,0,0,1,0,0
62360,0,0,1,1,0
62361,0,0,1,0,0
62362,0,0,0,0,0
62363,1,1,1,0,1
62364,0,0,1,1,0
62365,1,1,1,0,1
62366,1,1,1,1,0
62367,0,0,1,1,0
62368,1,1,1,0,1
62369,1,1,1,0,1
62370,0,0,0,1,0
62371,1,1,1,1,1
62372,1,1,1,1,1
62373,0,0,0,0,0
62374,1,1,1,1,1
62375,1,0,1,1,0
62376,0,0,1,1,0
62377,1,1,1,1,1
62378,1,1,1,1,1
62379,1,0,1,1,0
62380,0,0,0,0,0
62381,0,0,1,1,0
62382,0,0,0,1,0
62383,1,1,1,1,1
62384,1,1,1,1,0
62385,1,1,1,1,1
62386,0,0,0,1,0
62387,0,0,1,1,0
62388,1,1,1,1,1
62389,1,1,1,0,1
62390,0,0,1,1,0
62391,0,0,1,1,0
62392,1,1,1,1,1
62393,0,0,0,1,0
62394,0,0,1,1,0
62395,0,0,1,1,0
62396,0,0,1,1,1
62397,0,0,1,1,0
62398,1,0,1,0,0
62399,0,0,1,1,0
62400,1,1,1,1,0
62401,1,1,1,1,0
62402,0,0,0,0,0
62403,0,0,0,1,0
62404,0,0,0,0,0
62405,0,0,1,1,0
62406,0,0,1,1,0
62407,1,1,1,1,1
62408,1,1,1,1,0
62409,1,1,1,1,0
62410,1,0,0,0,0
62411,0,0,1,1,1
62412,0,0,1,1,0
62413,1,1,1,1,1
62414,1,1,1,1,0
62415,1,0,1,1,0
62416,0,0,1,1,0
62417,1,1,1,0,1
62418,1,1,1,0,1
62419,0,0,1,1,0
62420,0,0,1,0,0
62421,0,0,1,1,0
62422,0,0,0,0,0
62423,0,0,1,1,0
62424,0,0,1,1,0
62425,0,0,0,0,0
62426,1,1,1,1,0
62427,1,1,1,1,1
62428,1,1,1,0,1
62429,0,0,1,0,0
62430,1,0,1,1,0
62431,0,0,0,1,0
62432,0,0,0,1,0
62433,0,0,0,1,0
62434,0,0,0,0,0
62435,1,1,1,1,1
62436,0,0,1,1,0
62437,1,0,0,0,0
62438,0,0,0,1,0
62439,1,1,1,1,0
62440,0,0,1,0,0
62441,0,0,0,1,0
62442,1,1,1,1,1
62443,0,0,0,0,0
62444,0,0,1,1,0
62445,0,0,1,1,0
62446,1,1,1,1,1
62447,1,1,1,1,1
62448,1,1,1,1,0
62449,0,0,1,0,0
62450,0,0,1,0,0
62451,1,1,1,0,1
62452,0,0,1,1,0
62453,1,1,1,1,1
62454,1,1,1,1,1
62455,0,0,1,1,1
62456,0,0,0,1,0
62457,0,0,0,0,0
62458,1,1,1,1,1
62459,0,0,0,1,0
62460,0,0,1,1,0
62461,0,0,1,1,0
62462,1,1,1,0,1
62463,0,0,1,1,0
62464,0,0,0,0,0
62465,0,0,1,0,0
62466,0,0,1,1,0
62467,0,0,0,1,0
62468,1,1,1,1,1
62469,0,0,1,1,0
62470,0,0,0,0,0
62471,0,0,1,1,0
62472,0,0,1,1,1
62473,0,0,0,0,0
62474,1,0,1,1,0
62475,1,1,1,1,1
62476,1,1,1,1,0
62477,0,0,0,0,0
62478,1,1,1,0,1
62479,0,0,1,1,0
62480,0,0,0,0,0
62481,0,0,0,1,0
62482,0,0,1,1,0
62483,1,1,1,1,1
62484,0,0,1,0,0
62485,0,0,1,1,1
62486,0,0,0,0,0
62487,1,1,1,1,0
62488,1,1,1,1,1
62489,1,1,1,1,1
62490,0,0,1,0,0
62491,1,0,1,1,0
62492,1,1,1,1,1
62493,0,0,1,1,0
62494,1,1,1,1,1
62495,0,0,1,1,0
62496,1,0,0,1,0
62497,0,0,1,0,0
62498,1,1,1,1,1
62499,1,1,1,1,1
62500,0,0,0,0,0
62501,1,1,1,1,1
62502,1,1,1,1,1
62503,1,1,1,1,1
62504,0,0,1,1,0
62505,1,0,0,0,0
62506,0,0,1,1,0
62507,0,0,0,1,0
62508,1,1,1,1,1
62509,1,1,1,1,0
62510,0,0,0,0,0
62511,0,0,1,1,0
62512,1,1,1,1,1
62513,1,1,1,1,0
62514,0,0,0,0,0
62515,1,1,1,1,0
62516,0,0,0,1,0
62517,0,0,1,1,0
62518,1,1,1,1,1
62519,0,0,1,0,0
62520,1,0,1,1,0
62521,1,1,1,1,0
62522,1,1,1,1,1
62523,1,1,1,1,1
62524,0,0,1,0,0
62525,1,1,1,1,1
62526,1,1,1,1,1
62527,0,0,1,0,0
62528,1,1,1,1,1
62529,0,0,1,1,1
62530,0,0,1,1,0
62531,0,0,0,1,0
62532,1,1,1,0,1
62533,0,0,0,0,0
62534,0,0,1,1,0
62535,0,0,0,0,0
62536,1,1,1,1,0
62537,0,0,1,1,0
62538,0,0,1,1,0
62539,0,0,1,1,0
62540,1,1,1,0,1
62541,1,1,1,1,1
62542,0,0,0,0,0
62543,0,0,1,1,0
62544,0,0,1,1,0
62545,1,1,1,1,1
62546,0,0,0,1,0
62547,1,1,1,1,1
62548,1,1,1,1,0
62549,0,0,0,0,0
62550,1,1,1,1,0
62551,0,0,1,1,0
62552,1,1,1,1,1
62553,1,1,1,0,1
62554,0,0,1,1,0
62555,1,0,0,0,0
62556,1,1,1,0,1
62557,1,1,1,1,1
62558,0,0,1,1,0
62559,1,0,1,1,0
62560,0,0,1,0,0
62561,0,0,1,1,0
62562,0,0,1,1,0
62563,1,1,1,1,0
62564,1,1,1,1,1
62565,0,0,0,1,0
62566,0,0,1,0,0
62567,1,1,1,1,0
62568,0,0,0,1,0
62569,0,0,1,1,0
62570,1,1,1,1,1
62571,0,0,0,1,0
62572,1,1,1,0,1
62573,0,0,1,1,0
62574,1,1,1,1,1
62575,0,0,1,1,0
62576,0,0,0,1,0
62577,1,1,1,1,0
62578,0,0,0,1,0
62579,0,0,1,1,0
62580,0,0,0,1,0
62581,1,1,1,1,1
62582,0,0,0,1,0
62583,1,1,1,1,0
62584,0,0,0,0,0
62585,0,0,1,1,0
62586,0,0,1,1,0
62587,0,0,1,1,0
62588,0,0,1,1,0
62589,1,1,1,1,1
62590,0,0,0,0,0
62591,1,1,1,0,1
62592,1,1,1,0,1
62593,1,1,1,1,1
62594,1,0,1,1,0
62595,1,1,1,1,1
62596,0,0,1,1,0
62597,0,0,1,1,0
62598,0,0,1,0,0
62599,1,1,1,1,1
62600,0,0,1,1,0
62601,0,0,1,1,1
62602,0,0,1,1,0
62603,0,0,1,1,0
62604,0,0,0,0,0
62605,1,1,1,1,1
62606,0,0,1,1,0
62607,1,1,1,1,1
62608,0,0,0,0,0
62609,0,0,1,1,0
62610,1,1,1,0,1
62611,1,1,1,0,1
62612,1,1,1,1,1
62613,0,0,1,1,0
62614,0,0,1,1,0
62615,1,1,1,1,0
62616,0,0,1,1,0
62617,0,0,0,0,0
62618,1,0,1,0,0
62619,0,0,0,0,0
62620,1,1,1,0,1
62621,0,0,1,1,0
62622,0,0,1,1,0
62623,0,0,0,0,0
62624,1,1,1,1,0
62625,0,0,1,0,0
62626,1,1,1,0,1
62627,0,0,1,1,0
62628,0,0,0,0,0
62629,0,0,1,1,1
62630,0,0,1,1,1
62631,0,0,1,1,0
62632,1,1,1,0,1
62633,0,0,1,1,0
62634,1,1,1,0,1
62635,0,0,1,1,0
62636,1,1,1,1,1
62637,0,0,0,1,0
62638,0,0,1,1,0
62639,0,0,0,0,0
62640,0,0,1,0,0
62641,1,0,0,1,0
62642,1,0,0,1,0
62643,1,1,1,1,0
62644,1,1,1,1,1
62645,1,1,1,1,0
62646,1,1,1,0,1
62647,1,1,1,0,1
62648,1,0,1,1,0
62649,0,0,0,1,0
62650,1,1,1,1,1
62651,0,0,1,1,0
62652,1,0,1,1,0
62653,0,0,1,1,0
62654,0,0,0,0,0
62655,1,1,1,1,0
62656,1,1,1,1,0
62657,0,0,0,1,0
62658,1,1,1,1,1
62659,0,0,1,1,0
62660,0,0,1,1,0
62661,0,0,0,1,0
62662,1,1,1,1,1
62663,0,0,1,0,0
62664,1,1,1,1,1
62665,0,0,1,1,0
62666,1,1,1,1,1
62667,0,0,1,1,0
62668,1,1,1,1,1
62669,1,1,1,1,1
62670,1,0,1,1,0
62671,0,0,0,1,0
62672,0,0,1,1,0
62673,1,1,1,1,0
62674,0,0,0,0,0
62675,0,0,1,1,0
62676,0,0,0,0,0
62677,0,0,0,1,0
62678,0,0,1,0,0
62679,0,0,1,0,0
62680,0,0,0,0,0
62681,1,1,1,1,1
62682,0,0,1,1,0
62683,1,1,1,0,1
62684,0,0,1,1,0
62685,1,1,1,1,1
62686,0,0,1,1,0
62687,0,0,1,1,0
62688,0,0,0,1,0
62689,1,1,1,1,1
62690,1,0,1,1,0
62691,1,1,1,0,1
62692,0,0,1,1,0
62693,0,0,1,1,1
62694,0,0,0,1,0
62695,1,1,1,1,1
62696,1,1,1,1,0
62697,0,0,1,0,0
62698,0,0,1,1,0
62699,1,0,0,1,0
62700,0,0,0,0,0
62701,0,0,0,1,0
62702,0,0,1,1,0
62703,0,0,1,1,0
62704,0,0,1,0,0
62705,1,1,1,1,1
62706,0,0,1,1,0
62707,0,0,0,1,0
62708,1,1,1,1,1
62709,0,0,1,1,0
62710,0,0,1,1,0
62711,0,0,1,0,0
62712,0,0,0,0,0
62713,0,0,1,0,0
62714,0,0,1,1,0
62715,1,1,1,1,1
62716,0,0,0,1,0
62717,0,0,1,1,0
62718,0,0,0,0,0
62719,0,0,1,1,0
62720,1,1,1,1,1
62721,0,0,1,0,0
62722,0,0,1,1,0
62723,1,1,1,0,1
62724,0,0,1,1,0
62725,0,0,1,0,0
62726,0,0,1,1,1
62727,0,0,0,1,0
62728,0,0,1,1,0
62729,0,0,1,0,0
62730,0,0,1,1,0
62731,1,0,1,1,0
62732,0,0,0,0,0
62733,1,1,1,1,1
62734,0,0,0,1,0
62735,0,0,1,1,0
62736,1,1,1,1,0
62737,0,0,1,1,1
62738,1,1,1,1,1
62739,0,0,0,0,0
62740,1,1,1,1,0
62741,1,1,1,1,1
62742,1,1,1,1,1
62743,0,0,1,1,0
62744,0,0,0,0,0
62745,0,0,1,1,1
62746,0,0,1,1,0
62747,1,1,1,1,1
62748,1,1,1,0,1
62749,1,1,1,1,1
62750,0,0,1,1,0
62751,0,0,1,0,0
62752,0,0,1,0,0
62753,1,1,1,1,1
62754,0,0,1,1,0
62755,1,1,1,1,1
62756,1,0,0,0,0
62757,0,0,1,0,0
62758,1,1,1,1,0
62759,0,0,1,0,0
62760,0,0,0,0,0
62761,0,0,1,0,0
62762,1,0,1,1,0
62763,0,0,0,0,0
62764,0,0,0,0,0
62765,1,1,1,1,1
62766,0,0,1,1,0
62767,1,1,1,1,1
62768,1,0,1,1,0
62769,1,1,1,1,0
62770,0,0,0,1,0
62771,0,0,1,0,0
62772,0,0,1,1,0
62773,1,1,1,1,1
62774,0,0,0,0,0
62775,0,0,0,0,0
62776,0,0,1,1,0
62777,1,1,1,0,1
62778,0,0,1,0,0
62779,0,0,0,1,0
62780,1,1,1,0,1
62781,1,1,1,1,1
62782,1,1,1,1,0
62783,0,0,0,1,0
62784,1,1,1,1,1
62785,0,0,0,0,0
62786,0,0,1,1,0
62787,1,0,1,1,0
62788,0,0,1,0,0
62789,0,0,0,0,0
62790,0,0,1,1,0
62791,0,0,1,0,0
62792,1,1,1,1,0
62793,1,1,1,1,1
62794,1,1,1,1,1
62795,0,0,1,1,1
62796,1,1,1,0,1
62797,0,0,1,0,0
62798,0,0,1,1,0
62799,0,0,0,0,0
62800,0,0,1,1,0
62801,0,0,1,1,0
62802,1,1,1,1,1
62803,0,0,1,1,0
62804,0,0,1,1,0
62805,0,0,0,1,0
62806,1,0,1,0,0
62807,0,0,0,1,0
62808,0,0,1,1,0
62809,0,0,1,1,0
62810,0,0,1,1,1
62811,1,1,1,1,1
62812,0,0,1,1,0
62813,1,1,1,0,1
62814,1,1,1,1,1
62815,1,1,1,1,0
62816,0,0,0,1,0
62817,0,0,1,1,0
62818,0,0,0,1,0
62819,1,1,1,1,1
62820,1,1,1,1,1
62821,0,0,0,1,0
62822,1,1,1,1,0
62823,1,1,1,1,0
62824,1,1,1,1,1
62825,1,1,1,1,0
62826,0,0,0,0,0
62827,0,0,1,1,0
62828,0,0,1,1,0
62829,0,0,1,1,0
62830,1,1,1,1,1
62831,1,1,1,1,1
62832,1,1,1,0,1
62833,0,0,1,0,0
62834,1,1,1,1,0
62835,0,0,0,0,0
62836,1,0,1,1,0
62837,1,1,1,0,1
62838,0,0,0,0,0
62839,0,0,0,0,0
62840,1,1,1,1,1
62841,0,0,0,0,0
62842,1,1,1,0,1
62843,1,1,1,0,1
62844,1,0,0,0,0
62845,0,0,1,1,0
62846,1,1,1,1,1
62847,1,0,0,1,0
62848,0,0,1,1,1
62849,1,1,1,1,1
62850,1,1,1,1,0
62851,0,0,1,1,0
62852,0,0,1,1,1
62853,0,0,1,1,0
62854,1,1,1,1,1
62855,1,1,1,1,1
62856,0,0,1,1,0
62857,0,0,1,1,0
62858,0,0,1,1,0
62859,0,0,1,0,0
62860,1,1,1,1,1
62861,0,0,1,1,0
62862,0,0,1,1,0
62863,0,0,1,1,0
62864,0,0,1,0,0
62865,1,1,1,1,0
62866,1,1,1,1,1
62867,0,0,1,1,0
62868,0,0,1,1,0
62869,1,1,1,0,1
62870,0,0,1,1,0
62871,0,0,1,0,0
62872,0,0,0,1,0
62873,1,1,1,1,1
62874,1,1,1,1,1
62875,1,1,1,0,1
62876,1,1,1,1,1
62877,1,1,1,1,1
62878,1,1,1,1,0
62879,0,0,1,1,0
62880,0,0,0,0,0
62881,0,0,0,1,0
62882,1,1,1,1,0
62883,0,0,1,0,0
62884,0,0,1,1,0
62885,0,0,1,1,0
62886,1,1,1,1,1
62887,0,0,1,1,0
62888,0,0,1,1,0
62889,0,0,1,1,0
62890,0,0,1,0,0
62891,1,1,1,1,1
62892,1,1,1,1,1
62893,0,0,1,1,0
62894,0,0,0,0,0
62895,0,0,1,1,0
62896,1,0,1,1,0
62897,1,1,1,1,1
62898,0,0,1,0,0
62899,0,0,1,1,1
62900,0,0,0,0,0
62901,1,1,1,1,1
62902,0,0,0,0,0
62903,0,0,1,1,0
62904,1,0,1,1,0
62905,0,0,0,1,0
62906,0,0,1,1,0
62907,1,1,1,1,1
62908,0,0,1,1,0
62909,1,1,1,1,1
62910,1,1,1,1,1
62911,0,0,0,0,0
62912,1,1,1,1,1
62913,0,0,1,1,0
62914,0,0,0,0,0
62915,0,0,1,1,0
62916,1,1,1,1,1
62917,0,0,0,1,0
62918,0,0,0,0,0
62919,1,0,1,1,0
62920,0,0,1,1,0
62921,1,1,1,1,1
62922,1,1,1,1,1
62923,0,0,1,1,0
62924,0,0,1,1,0
62925,1,0,0,1,0
62926,0,0,1,1,0
62927,0,0,1,1,0
62928,1,1,1,0,1
62929,1,1,1,0,1
62930,0,0,1,1,0
62931,0,0,0,1,0
62932,1,0,1,1,0
62933,1,1,1,1,1
62934,1,0,1,0,0
62935,0,0,0,0,0
62936,1,1,1,0,1
62937,1,0,1,1,0
62938,1,0,1,1,0
62939,1,1,1,1,1
62940,0,0,1,1,0
62941,0,0,1,1,0
62942,0,0,1,1,0
62943,1,1,1,0,1
62944,1,1,1,1,1
62945,1,1,1,1,1
62946,1,1,1,1,1
62947,0,0,1,0,0
62948,1,1,1,0,1
62949,0,0,1,0,0
62950,0,0,1,1,0
62951,1,1,1,1,1
62952,0,0,0,0,0
62953,0,0,1,1,0
62954,0,0,1,1,0
62955,0,0,1,1,0
62956,0,0,0,1,0
62957,0,0,1,1,0
62958,1,1,1,1,0
62959,0,0,1,1,1
62960,1,1,1,1,0
62961,1,1,1,1,1
62962,1,1,1,1,0
62963,1,1,1,1,1
62964,0,0,1,1,0
62965,1,1,1,1,1
62966,1,1,1,0,1
62967,1,1,1,0,1
62968,1,1,1,1,0
62969,1,1,1,0,1
62970,1,0,0,1,0
62971,0,0,1,1,0
62972,0,0,0,1,0
62973,0,0,1,1,0
62974,1,0,0,1,0
62975,0,0,1,1,0
62976,0,0,0,0,0
62977,1,0,1,1,0
62978,1,1,1,0,1
62979,0,0,1,1,0
62980,1,0,1,1,0
62981,0,0,0,1,0
62982,0,0,0,1,0
62983,0,0,1,1,1
62984,0,0,1,1,0
62985,0,0,1,1,0
62986,0,0,0,0,0
62987,0,0,1,1,0
62988,0,0,0,0,0
62989,0,0,0,1,0
62990,0,0,0,0,0
62991,1,1,1,0,1
62992,0,0,0,0,0
62993,0,0,0,0,0
62994,0,0,1,0,0
62995,0,0,1,1,1
62996,1,1,1,1,1
62997,1,1,1,1,1
62998,1,1,1,0,1
62999,0,0,1,1,0
63000,1,1,1,1,1
63001,1,1,1,1,1
63002,1,1,1,1,1
63003,0,0,0,0,0
63004,0,0,1,1,1
63005,1,1,1,1,1
63006,1,1,1,1,1
63007,0,0,1,1,0
63008,0,0,0,1,0
63009,0,0,0,0,0
63010,0,0,1,0,0
63011,1,0,1,1,0
63012,1,1,1,1,1
63013,0,0,1,1,0
63014,0,0,1,0,0
63015,0,0,0,0,0
63016,1,1,1,1,0
63017,1,1,1,1,1
63018,1,1,1,1,1
63019,1,1,1,1,1
63020,0,0,1,1,0
63021,1,0,1,1,0
63022,1,1,1,1,1
63023,1,1,1,1,0
63024,1,0,1,1,0
63025,0,0,0,0,0
63026,1,1,1,0,1
63027,0,0,0,1,0
63028,1,0,1,1,0
63029,1,1,1,0,1
63030,1,1,1,0,1
63031,0,0,1,1,0
63032,1,1,1,0,1
63033,0,0,1,1,0
63034,1,1,1,1,0
63035,0,0,0,0,0
63036,0,0,0,0,0
63037,1,1,1,1,1
63038,1,1,1,1,1
63039,0,0,0,0,0
63040,0,0,0,1,0
63041,1,0,0,0,0
63042,1,1,1,1,1
63043,1,0,1,1,0
63044,1,1,1,1,1
63045,1,1,1,0,1
63046,0,0,1,1,1
63047,0,0,0,1,0
63048,0,0,0,0,0
63049,0,0,0,1,0
63050,0,0,1,1,0
63051,0,0,1,1,0
63052,1,0,1,1,1
63053,1,1,1,1,1
63054,0,0,0,0,0
63055,1,1,1,1,1
63056,0,0,1,0,0
63057,1,1,1,1,1
63058,0,0,0,0,0
63059,0,0,1,0,0
63060,0,0,0,0,0
63061,0,0,0,0,0
63062,0,0,1,1,0
63063,0,0,1,1,0
63064,0,0,0,0,0
63065,1,1,1,1,0
63066,1,1,1,1,1
63067,0,0,1,1,0
63068,0,0,0,0,0
63069,0,0,0,1,0
63070,1,1,1,0,1
63071,0,0,1,1,0
63072,0,0,1,1,1
63073,0,0,1,1,0
63074,0,0,1,0,0
63075,0,0,0,0,0
63076,0,0,1,1,0
63077,1,1,1,0,1
63078,0,0,1,1,0
63079,1,1,1,1,1
63080,0,0,1,1,0
63081,1,1,1,1,1
63082,0,0,0,1,0
63083,0,0,1,1,0
63084,1,1,1,1,1
63085,1,1,1,1,1
63086,1,0,1,1,0
63087,1,1,1,0,1
63088,0,0,0,0,0
63089,0,0,1,1,0
63090,0,0,1,1,0
63091,0,0,1,1,0
63092,1,0,0,0,0
63093,0,0,1,0,0
63094,0,0,0,1,0
63095,0,0,0,0,0
63096,1,0,1,1,0
63097,0,0,1,1,0
63098,1,1,1,1,1
63099,0,0,1,1,0
63100,0,0,0,1,0
63101,0,0,1,1,0
63102,1,1,1,1,1
63103,1,0,1,1,0
63104,0,0,1,1,0
63105,0,0,1,1,0
63106,0,0,1,0,0
63107,1,1,1,0,1
63108,0,0,0,1,0
63109,1,1,1,1,1
63110,0,0,0,0,0
63111,0,0,1,1,0
63112,1,1,1,1,1
63113,0,0,1,1,0
63114,1,1,1,0,1
63115,0,0,1,1,0
63116,1,1,1,1,1
63117,1,0,1,0,0
63118,0,0,0,0,0
63119,1,1,1,1,1
63120,0,0,1,1,1
63121,0,0,1,1,0
63122,0,0,0,0,0
63123,0,0,0,0,0
63124,0,0,1,1,0
63125,0,0,0,1,0
63126,1,1,1,1,0
63127,0,0,1,1,0
63128,1,1,1,0,1
63129,0,0,1,0,0
63130,1,1,1,1,1
63131,1,1,1,0,1
63132,1,1,1,1,1
63133,1,1,1,0,1
63134,0,0,0,0,0
63135,0,0,0,1,0
63136,1,0,1,1,0
63137,0,0,0,0,0
63138,1,1,1,1,1
63139,0,0,0,0,0
63140,1,1,1,1,0
63141,0,0,1,0,0
63142,0,0,0,0,0
63143,1,1,1,0,1
63144,0,0,1,1,0
63145,0,0,1,1,0
63146,0,0,1,1,0
63147,1,1,1,1,1
63148,1,1,1,0,1
63149,1,1,1,1,1
63150,0,0,0,0,0
63151,1,1,1,1,1
63152,0,0,0,1,0
63153,1,1,1,1,1
63154,0,0,0,1,0
63155,0,0,1,1,0
63156,1,1,1,1,0
63157,0,0,0,1,0
63158,1,1,1,1,1
63159,0,0,0,0,0
63160,1,1,1,0,1
63161,0,0,0,0,0
63162,1,0,1,1,0
63163,0,0,0,1,0
63164,1,1,1,1,0
63165,0,0,0,1,0
63166,1,0,1,0,0
63167,0,0,1,1,0
63168,1,0,1,0,0
63169,1,1,1,1,1
63170,0,0,1,1,0
63171,1,1,1,1,1
63172,1,1,1,1,1
63173,0,0,0,0,0
63174,1,1,1,1,1
63175,0,0,1,1,0
63176,0,0,0,0,0
63177,1,1,1,1,1
63178,1,1,1,1,1
63179,0,0,1,1,0
63180,1,1,1,1,0
63181,1,1,1,1,1
63182,0,0,1,1,1
63183,0,0,0,0,0
63184,1,0,1,1,0
63185,0,0,1,1,1
63186,1,1,1,0,1
63187,0,0,1,1,0
63188,1,1,1,1,0
63189,1,1,1,1,0
63190,1,0,1,1,0
63191,0,0,1,1,0
63192,0,0,1,1,0
63193,1,1,1,1,1
63194,1,1,1,1,1
63195,0,0,0,1,0
63196,0,0,0,1,0
63197,0,0,1,0,0
63198,1,1,1,1,0
63199,0,0,0,0,0
63200,1,1,1,1,1
63201,1,1,1,1,1
63202,1,0,1,1,0
63203,1,0,1,1,0
63204,0,0,1,1,1
63205,0,0,1,0,0
63206,1,1,1,1,1
63207,0,0,0,0,0
63208,0,0,1,0,0
63209,1,1,1,1,1
63210,0,0,1,1,0
