,Monthly_Income
64139,36000.0
64140,25000.0
64141,13800.0
64142,7500.0
64143,19400.0
64144,8000.0
64145,27000.0
64146,15000.0
64147,28163.0
64148,19164.0
64149,14038.0
64150,13800.0
64151,10000.0
64152,17000.0
64153,18000.0
64154,20000.0
64155,20000.0
64156,39000.0
64157,95000.0
64158,22000.0
64159,22000.0
64160,15000.0
64161,12488.0
64162,25000.0
64163,9500.0
64164,55000.0
64165,24000.0
64166,20000.0
64167,10000.0
64168,50000.0
64169,54800.0
64170,14300.0
64171,25888.0
64172,80000.0
64173,42000.0
64174,15000.0
64175,25000.0
64176,30000.0
64177,25000.0
64178,10000.0
64179,25000.0
64180,45000.0
64181,50000.0
64182,27500.0
64183,12789.0
64184,95000.0
64185,25000.0
64186,8500.0
64187,11250.0
64188,17500.0
64189,20000.0
64190,20000.0
64191,15000.0
64192,25000.0
64193,75000.0
64194,12498.0
64195,30000.0
64196,26000.0
64197,20000.0
64198,11500.0
64199,45.0
64200,95000.0
64201,30000.0
64202,30300.0
64203,19106.0
64204,25000.0
64205,16000.0
64206,95000.0
64207,20000.0
64208,21000.0
64209,20000.0
64210,22000.0
64211,17200.0
64212,40770.0
64213,30500.0
64214,13000.0
64215,30.0
64216,50000.0
64217,30000.0
64218,78000.0
64219,18000.0
64220,19000.0
64221,17500.0
64222,9000.0
64223,10000.0
64224,26800.0
64225,65000.0
64226,40000.0
64227,95000.0
64228,10000.0
64229,20000.0
64230,15000.0
64231,25000.0
64232,22000.0
64233,15000.0
64234,28700.0
64235,36400.0
64236,12235.0
64237,24000.0
64238,25000.0
64239,40000.0
64240,37000.0
64241,12500.0
64242,25000.0
64243,17675.0
64244,28000.0
64245,50000.0
64246,9000.0
64247,21300.0
64248,13500.0
64249,13000.0
64250,54000.0
64251,95000.0
64252,17000.0
64253,25000.0
64254,21000.0
64255,90000.0
64256,95000.0
64257,16000.0
64258,12000.0
64259,46000.0
64260,71000.0
64261,76958.0
64262,27500.0
64263,27500.0
64264,18000.0
64265,20000.0
64266,22001.0
64267,8000.0
64268,21700.0
64269,44000.0
64270,95000.0
64271,25000.0
64272,50000.0
64273,25500.0
64274,17000.0
64275,37500.0
64276,18125.0
64277,21000.0
64278,12000.0
64279,12000.0
64280,26500.0
64281,70000.0
64282,18000.0
64283,16000.0
64284,49000.0
64285,15000.0
64286,95000.0
64287,20000.0
64288,70000.0
64289,10000.0
64290,16000.0
64291,72000.0
64292,17660.0
64293,26500.0
64294,9000.0
64295,20410.0
64296,27000.0
64297,13000.0
64298,50000.0
64299,49000.0
64300,16785.0
64301,70000.0
64302,14339.0
64303,39000.0
64304,12000.0
64305,58000.0
64306,15000.0
64307,75000.0
64308,35000.0
64309,9000.0
64310,25000.0
64311,35000.0
64312,15000.0
64313,32718.0
64314,20000.0
64315,19800.0
64316,50000.0
64317,15000.0
64318,20000.0
64319,10000.0
64320,18000.0
64321,30000.0
64322,35000.0
64323,30000.0
64324,22000.0
64325,50000.0
64326,25000.0
64327,34000.0
64328,15000.0
64329,46000.0
64330,95000.0
64331,28000.0
64332,12000.0
64333,95000.0
64334,60000.0
64335,13000.0
64336,15200.0
64337,19500.0
64338,9000.0
64339,17000.0
64340,22800.0
64341,95000.0
64342,31000.0
64343,26000.0
64344,50000.0
64345,30000.0
64346,36000.0
64347,53000.0
64348,30000.0
64349,27000.0
64350,23414.0
64351,25000.0
64352,11000.0
64353,47500.0
64354,26000.0
64355,17800.0
64356,45000.0
64357,47000.0
64358,50000.0
64359,20000.0
64360,41667.0
64361,20000.0
64362,13000.0
64363,28000.0
64364,14800.0
64365,11000.0
64366,19500.0
64367,20000.0
64368,25000.0
64369,34000.0
64370,26000.0
64371,50000.0
64372,11800.0
64373,40000.0
64374,95000.0
64375,80000.0
64376,39800.0
64377,0.0
64378,86500.0
64379,30000.0
64380,15000.0
64381,16000.0
64382,15000.0
64383,15000.0
64384,22000.0
64385,18000.0
64386,47000.0
64387,10000.0
64388,25000.0
64389,10000.0
64390,18000.0
64391,32000.0
64392,15000.0
64393,42500.0
64394,16000.0
64395,13000.0
64396,95000.0
64397,37500.0
64398,15700.0
64399,10530.0
64400,13500.0
64401,23500.0
64402,25000.0
64403,95000.0
64404,24000.0
64405,30000.0
64406,15000.0
64407,15000.0
64408,35000.0
64409,58333.0
64410,9000.0
64411,25000.0
64412,35000.0
64413,17715.0
64414,30000.0
64415,12000.0
64416,14500.0
64417,40000.0
64418,30000.0
64419,34000.0
64420,25000.0
64421,19800.0
64422,36800.0
64423,60000.0
64424,48000.0
64425,58333.0
64426,15670.0
64427,72500.0
64428,35000.0
64429,17000.0
64430,37000.0
64431,19500.0
64432,18000.0
64433,20000.0
64434,20000.0
64435,95000.0
64436,11752.0
64437,95000.0
64438,14000.0
64439,26250.0
64440,11.0
64441,11600.0
64442,52000.0
64443,70000.0
64444,17000.0
64445,35000.0
64446,13000.0
64447,54000.0
64448,18000.0
64449,12000.0
64450,17000.0
64451,20000.0
64452,25000.0
64453,38000.0
64454,22000.0
64455,18500.0
64456,12000.0
64457,23000.0
64458,70000.0
64459,10000.0
64460,33000.0
64461,42500.0
64462,20000.0
64463,11333.0
64464,17000.0
64465,15500.0
64466,18000.0
64467,18000.0
64468,38000.0
64469,46000.0
64470,21000.0
64471,15000.0
64472,35000.0
64473,15000.0
64474,9300.0
64475,50000.0
64476,5800.0
64477,25000.0
64478,20000.0
64479,90000.0
64480,22000.0
64481,20500.0
64482,40626.0
64483,15000.0
64484,26000.0
64485,50000.0
64486,45000.0
64487,41667.0
64488,44000.0
64489,95000.0
64490,20000.0
64491,25000.0
64492,30000.0
64493,55000.0
64494,22000.0
64495,12000.0
64496,50000.0
64497,17700.0
64498,58333.0
64499,68000.0
64500,38000.0
64501,33000.0
64502,95000.0
64503,37500.0
64504,15000.0
64505,34800.0
64506,40500.0
64507,25000.0
64508,25000.0
64509,20000.0
64510,22000.0
64511,2583.0
64512,16000.0
64513,25000.0
64514,7500.0
64515,21000.0
64516,16500.0
64517,90000.0
64518,23000.0
64519,50000.0
64520,23000.0
64521,55000.0
64522,30000.0
64523,20000.0
64524,13297.0
64525,95000.0
64526,25000.0
64527,30000.0
64528,1750.0
64529,11500.0
64530,51000.0
64531,33037.0
64532,12000.0
64533,17000.0
64534,25000.0
64535,22000.0
64536,21000.0
64537,12000.0
64538,15000.0
64539,40000.0
64540,25900.0
64541,17500.0
64542,22300.0
64543,40000.0
64544,95000.0
64545,16000.0
64546,29000.0
64547,26000.0
64548,50000.0
64549,8200.0
64550,24000.0
64551,12601.0
64552,45000.0
64553,10000.0
64554,16000.0
64555,14000.0
64556,14000.0
64557,20000.0
64558,15000.0
64559,25000.0
64560,17850.0
64561,10000.0
64562,15000.0
64563,9800.0
64564,25000.0
64565,20500.0
64566,25000.0
64567,10000.0
64568,24000.0
64569,15000.0
64570,39000.0
64571,35000.0
64572,19348.0
64573,19000.0
64574,25300.0
64575,11000.0
64576,30000.0
64577,25000.0
64578,12500.0
64579,58333.0
64580,90000.0
64581,62500.0
64582,26200.0
64583,50000.0
64584,10000.0
64585,14000.0
64586,12500.0
64587,18444.0
64588,13800.0
64589,50000.0
64590,15000.0
64591,16500.0
64592,33000.0
64593,20000.0
64594,95000.0
64595,27000.0
64596,95000.0
64597,20000.0
64598,42200.0
64599,18000.0
64600,20000.0
64601,31000.0
64602,35000.0
64603,17000.0
64604,18000.0
64605,30000.0
64606,25000.0
64607,30000.0
64608,26210.0
64609,18700.0
64610,25000.0
64611,80500.0
64612,40000.0
64613,22000.0
64614,10500.0
64615,0.0
64616,19765.0
64617,56000.0
64618,16200.0
64619,11700.0
64620,95000.0
64621,16600.0
64622,20000.0
64623,95000.0
64624,52000.0
64625,20000.0
64626,18500.0
64627,15000.0
64628,25000.0
64629,15000.0
64630,25000.0
64631,15000.0
64632,21352.0
64633,19300.0
64634,25000.0
64635,25254.0
64636,25000.0
64637,16000.0
64638,18900.0
64639,40000.0
64640,46000.0
64641,25000.0
64642,33500.0
64643,13630.0
64644,34000.0
64645,2500.0
64646,13500.0
64647,2333.0
64648,58000.0
64649,9439.0
64650,16500.0
64651,24000.0
64652,30000.0
64653,14377.0
64654,15000.0
64655,20000.0
64656,95000.0
64657,17000.0
64658,50000.0
64659,18500.0
64660,60000.0
64661,22000.0
64662,95000.0
64663,28600.0
64664,10000.0
64665,25000.0
64666,45000.0
64667,60600.0
64668,45000.0
64669,833.0
64670,20000.0
64671,70000.0
64672,17250.0
64673,11000.0
64674,41000.0
64675,7400.0
64676,16000.0
64677,30135.0
64678,32000.0
64679,69000.0
64680,31000.0
64681,58333.0
64682,29003.0
64683,58333.0
64684,18000.0
64685,12000.0
64686,10000.0
64687,25000.0
64688,16000.0
64689,18360.0
64690,30000.0
64691,27000.0
64692,21000.0
64693,23000.0
64694,15600.0
64695,95000.0
64696,44450.0
64697,43000.0
64698,30000.0
64699,31000.0
64700,14500.0
64701,25000.0
64702,25000.0
64703,95000.0
64704,13.0
64705,26000.0
64706,10000.0
64707,94000.0
64708,15000.0
64709,17000.0
64710,57000.0
64711,22900.0
64712,16680.0
64713,33000.0
64714,16000.0
64715,37000.0
64716,9000.0
64717,10000.0
64718,47400.0
64719,27000.0
64720,33000.0
64721,16000.0
64722,19000.0
64723,30000.0
64724,18000.0
64725,23000.0
64726,18500.0
64727,20480.0
64728,58902.0
64729,15000.0
64730,38000.0
64731,50000.0
64732,10000.0
64733,10000.0
64734,40000.0
64735,23000.0
64736,30000.0
64737,25800.0
64738,26000.0
64739,21000.0
64740,25000.0
64741,40000.0
64742,25924.0
64743,44000.0
64744,25000.0
64745,23300.0
64746,95000.0
64747,19079.0
64748,25000.0
64749,19356.0
64750,18400.0
64751,13000.0
64752,49550.0
64753,25000.0
64754,18000.0
64755,20000.0
64756,30000.0
64757,25000.0
64758,30000.0
64759,18500.0
64760,30000.0
64761,35000.0
64762,35000.0
64763,25000.0
64764,9000.0
64765,12500.0
64766,30200.0
64767,58333.0
64768,10000.0
64769,15000.0
64770,10539.0
64771,36000.0
64772,33000.0
64773,25000.0
64774,43000.0
64775,38000.0
64776,23000.0
64777,95000.0
64778,20000.0
64779,25000.0
64780,50000.0
64781,15000.0
64782,14500.0
64783,16300.0
64784,38000.0
64785,30000.0
64786,40000.0
64787,60000.0
64788,95000.0
64789,95000.0
64790,12000.0
64791,32000.0
64792,52000.0
64793,17800.0
64794,50500.0
64795,10962.0
64796,51000.0
64797,90000.0
64798,8000.0
64799,15000.0
64800,20000.0
64801,26600.0
64802,58333.0
64803,41667.0
64804,55000.0
64805,70000.0
64806,46000.0
64807,95000.0
64808,33000.0
64809,15000.0
64810,13126.0
64811,25000.0
64812,25000.0
64813,56000.0
64814,95000.0
64815,27000.0
64816,25000.0
64817,12300.0
64818,95000.0
64819,25000.0
64820,12000.0
64821,25000.0
64822,18000.0
64823,25500.0
64824,16000.0
64825,20000.0
64826,20000.0
64827,60000.0
64828,32000.0
64829,15000.0
64830,25000.0
64831,13500.0
64832,20000.0
64833,19500.0
64834,38000.0
64835,19000.0
64836,44731.0
64837,21164.0
64838,19500.0
64839,30000.0
64840,8990.0
64841,33000.0
64842,25000.0
64843,19500.0
64844,14724.0
64845,32000.0
64846,15000.0
64847,17000.0
64848,18000.0
64849,16000.0
64850,28100.0
64851,45000.0
64852,15000.0
64853,12000.0
64854,45000.0
64855,15000.0
64856,18222.0
64857,19000.0
64858,50000.0
64859,29000.0
64860,33500.0
64861,23000.0
64862,22000.0
64863,25000.0
64864,21400.0
64865,17000.0
64866,70000.0
64867,23000.0
64868,95000.0
64869,25000.0
64870,30000.0
64871,30000.0
64872,52000.0
64873,25000.0
64874,32000.0
64875,47200.0
64876,14500.0
64877,15000.0
64878,14000.0
64879,50000.0
64880,7932.0
64881,25000.0
64882,15500.0
64883,16000.0
64884,80000.0
64885,22000.0
64886,22000.0
64887,34000.0
64888,15000.0
64889,25000.0
64890,70000.0
64891,19300.0
64892,17334.0
64893,63000.0
64894,38000.0
64895,20000.0
64896,25000.0
64897,18000.0
64898,46175.0
64899,45000.0
64900,51000.0
64901,49000.0
64902,12520.0
64903,22000.0
64904,25000.0
64905,35000.0
64906,36250.0
64907,14000.0
64908,28000.0
64909,25000.0
64910,28850.0
64911,54000.0
64912,12000.0
64913,31500.0
64914,15000.0
64915,56000.0
64916,12000.0
64917,23000.0
64918,48500.0
64919,15000.0
64920,75000.0
64921,14000.0
64922,25000.0
64923,30030.0
64924,95000.0
64925,11500.0
64926,18000.0
64927,27000.0
64928,13379.0
64929,58000.0
64930,20000.0
64931,20000.0
64932,24200.0
64933,18000.0
64934,24000.0
64935,12000.0
64936,39000.0
64937,40000.0
64938,95000.0
64939,20000.0
64940,28500.0
64941,20000.0
64942,42000.0
64943,50500.0
64944,18000.0
64945,17100.0
64946,23200.0
64947,25000.0
64948,15000.0
64949,9500.0
64950,16000.0
64951,18900.0
64952,18000.0
64953,25000.0
64954,8500.0
64955,34000.0
64956,28000.0
64957,15000.0
64958,25000.0
64959,28000.0
64960,20000.0
64961,48000.0
64962,21000.0
64963,24000.0
64964,57000.0
64965,33000.0
64966,25000.0
64967,23600.0
64968,27000.0
64969,95000.0
64970,20000.0
64971,13000.0
64972,30040.0
64973,9400.0
64974,57000.0
64975,18000.0
64976,22000.0
64977,28000.0
64978,30000.0
64979,10700.0
64980,21254.0
64981,19000.0
64982,15000.0
64983,14000.0
64984,1000.0
64985,24000.0
64986,12500.0
64987,45000.0
64988,25000.0
64989,44682.0
64990,78000.0
64991,10000.0
64992,41000.0
64993,13106.0
64994,22769.0
64995,24600.0
64996,95000.0
64997,13000.0
64998,88000.0
64999,29000.0
65000,24000.0
65001,48800.0
65002,15000.0
65003,20000.0
65004,46000.0
65005,95000.0
65006,95000.0
65007,20000.0
65008,35000.0
65009,18000.0
65010,10650.0
65011,833.0
65012,21000.0
65013,50000.0
65014,43000.0
65015,11650.0
65016,18000.0
65017,50000.0
65018,19000.0
65019,46000.0
65020,28500.0
65021,18000.0
65022,16000.0
65023,49000.0
65024,25000.0
65025,19500.0
65026,32000.0
65027,12000.0
65028,32000.0
65029,25000.0
65030,12300.0
65031,95000.0
65032,83333.0
65033,26000.0
65034,22600.0
65035,37000.0
65036,11774.0
65037,17100.0
65038,31000.0
65039,16542.0
65040,34000.0
65041,50000.0
65042,42000.0
65043,35200.0
65044,86000.0
65045,17000.0
65046,18500.0
65047,33000.0
65048,19000.0
65049,55000.0
65050,10000.0
65051,44600.0
65052,41667.0
65053,14850.0
65054,25500.0
65055,28600.0
65056,15600.0
65057,16000.0
65058,95000.0
65059,18000.0
65060,33000.0
65061,54000.0
65062,30000.0
65063,40000.0
65064,30000.0
65065,15000.0
65066,95000.0
65067,58000.0
65068,9468.0
65069,25000.0
65070,18000.0
65071,17000.0
65072,30000.0
65073,31000.0
65074,20000.0
65075,18000.0
65076,95000.0
65077,37000.0
65078,95000.0
65079,0.0
65080,15000.0
65081,89000.0
65082,30000.0
65083,18810.0
65084,95000.0
65085,18000.0
65086,25000.0
65087,17000.0
65088,30000.0
65089,25000.0
65090,34000.0
65091,10000.0
65092,21440.0
65093,21000.0
65094,36000.0
65095,49000.0
65096,30000.0
65097,21000.0
65098,25000.0
65099,38000.0
65100,51000.0
65101,20000.0
65102,34500.0
65103,54000.0
65104,20000.0
65105,10500.0
65106,25014.0
65107,15000.0
65108,15000.0
65109,80000.0
65110,50000.0
65111,35000.0
65112,37000.0
65113,70000.0
65114,18000.0
65115,21000.0
65116,55000.0
65117,15500.0
65118,25000.0
65119,25500.0
65120,55000.0
65121,22000.0
65122,24000.0
65123,64236.0
65124,33000.0
65125,6000.0
65126,10383.0
65127,95000.0
65128,17000.0
65129,51000.0
65130,50000.0
65131,40000.0
65132,15000.0
65133,13000.0
65134,52000.0
65135,95000.0
65136,15000.0
65137,7500.0
65138,20000.0
65139,54500.0
65140,9500.0
65141,15000.0
65142,12500.0
65143,45000.0
65144,10000.0
65145,15000.0
65146,42000.0
65147,38400.0
65148,18000.0
65149,20000.0
65150,18000.0
65151,65000.0
65152,15800.0
65153,12500.0
65154,25000.0
65155,32500.0
65156,15000.0
65157,25000.0
65158,53000.0
65159,24000.0
65160,16000.0
65161,45000.0
65162,20000.0
65163,26500.0
65164,85000.0
65165,95000.0
65166,60000.0
65167,32500.0
65168,95000.0
65169,95000.0
65170,20000.0
65171,90000.0
65172,32000.0
65173,15000.0
65174,9000.0
65175,70000.0
65176,20000.0
65177,40000.0
65178,30000.0
65179,18000.0
65180,95000.0
65181,54000.0
65182,38000.0
65183,9300.0
65184,20000.0
65185,25000.0
65186,41000.0
65187,14200.0
65188,33000.0
65189,27000.0
65190,25000.0
65191,10000.0
65192,25500.0
65193,39000.0
65194,50000.0
65195,56000.0
65196,50000.0
65197,34000.0
65198,18000.0
65199,41000.0
65200,35000.0
65201,25000.0
65202,18000.0
65203,45000.0
65204,20000.0
65205,50000.0
65206,95000.0
65207,63000.0
65208,95000.0
65209,21000.0
65210,45000.0
65211,31000.0
65212,14000.0
65213,41667.0
65214,25000.0
65215,13000.0
65216,30000.0
65217,75000.0
65218,20000.0
65219,15000.0
65220,95000.0
65221,23000.0
65222,24000.0
65223,27000.0
65224,41667.0
65225,30000.0
65226,32000.0
65227,25000.0
65228,22000.0
65229,52000.0
65230,35000.0
65231,20000.0
65232,20000.0
65233,29800.0
65234,34000.0
65235,25000.0
65236,13500.0
65237,12500.0
65238,20000.0
65239,40000.0
65240,25000.0
65241,24453.0
65242,79500.0
65243,15000.0
65244,57000.0
65245,40000.0
65246,16830.0
65247,95000.0
65248,23000.0
65249,39000.0
65250,35000.0
65251,20800.0
65252,23000.0
65253,43500.0
65254,20000.0
65255,95000.0
65256,28000.0
65257,12800.0
65258,74500.0
65259,43000.0
65260,40000.0
65261,30000.0
65262,5000.0
65263,37500.0
65264,22500.0
65265,37000.0
65266,38000.0
65267,32328.0
65268,30000.0
65269,12000.0
65270,30000.0
65271,16000.0
65272,15000.0
65273,20000.0
65274,30000.0
65275,11500.0
65276,42000.0
65277,33500.0
65278,25000.0
65279,24500.0
65280,11600.0
65281,76000.0
65282,32000.0
65283,58333.0
65284,23000.0
65285,38000.0
65286,25000.0
65287,17000.0
65288,37000.0
65289,13000.0
65290,40000.0
65291,23000.0
65292,25000.0
65293,22000.0
65294,11587.0
65295,10000.0
65296,17500.0
65297,14000.0
65298,28000.0
65299,17000.0
65300,15000.0
65301,39180.0
65302,19000.0
65303,18000.0
65304,30000.0
65305,30000.0
65306,15000.0
65307,30000.0
65308,20500.0
65309,39000.0
65310,75000.0
65311,10500.0
65312,25000.0
65313,20000.0
65314,30000.0
65315,22000.0
65316,23000.0
65317,24000.0
65318,24000.0
65319,15000.0
65320,36500.0
65321,25000.0
65322,30000.0
65323,16500.0
65324,35000.0
65325,70000.0
65326,30000.0
65327,50000.0
65328,21200.0
65329,9200.0
65330,19580.0
65331,25000.0
65332,18000.0
65333,18500.0
65334,22000.0
65335,45000.0
65336,25000.0
65337,95000.0
65338,24258.0
65339,90500.0
65340,60000.0
65341,55555.0
65342,26000.0
65343,13000.0
65344,66689.0
65345,15000.0
65346,76000.0
65347,28000.0
65348,57000.0
65349,32000.0
65350,34000.0
65351,60000.0
65352,25000.0
65353,32000.0
65354,32000.0
65355,55000.0
65356,54000.0
65357,20000.0
65358,43400.0
65359,25000.0
65360,35000.0
65361,58000.0
65362,12775.0
65363,37000.0
65364,35000.0
65365,54000.0
65366,45000.0
65367,15300.0
65368,25000.0
65369,48800.0
65370,95000.0
65371,10000.0
65372,19000.0
65373,15000.0
65374,12500.0
65375,15000.0
65376,83000.0
65377,22000.0
65378,7000.0
65379,14500.0
65380,55000.0
65381,16000.0
65382,19000.0
65383,15000.0
65384,95000.0
65385,28000.0
65386,58000.0
65387,16000.0
65388,14000.0
65389,15000.0
65390,10500.0
65391,72000.0
65392,44000.0
65393,21000.0
65394,95000.0
65395,18000.0
65396,16390.0
65397,28000.0
65398,25000.0
65399,18000.0
65400,22450.0
65401,28000.0
65402,85000.0
65403,75000.0
65404,10000.0
65405,12000.0
65406,23000.0
65407,16179.0
65408,583.0
65409,16000.0
65410,16000.0
65411,20000.0
65412,15100.0
65413,95000.0
65414,10000.0
65415,16000.0
65416,37853.0
65417,19200.0
65418,25000.0
65419,28000.0
65420,29000.0
65421,21000.0
65422,15000.0
65423,17000.0
65424,30500.0
65425,16000.0
65426,38000.0
65427,11000.0
65428,16000.0
65429,30000.0
65430,10000.0
65431,43000.0
65432,25000.0
65433,13000.0
65434,45000.0
65435,2099.0
65436,23000.0
65437,12800.0
65438,42000.0
65439,10000.0
65440,10000.0
65441,30000.0
65442,22000.0
65443,14000.0
65444,40322.0
65445,11000.0
65446,49000.0
65447,25000.0
65448,20000.0
65449,19000.0
65450,7200.0
65451,27000.0
65452,17000.0
65453,23450.0
65454,65000.0
65455,17000.0
65456,55000.0
65457,40000.0
65458,25000.0
65459,95000.0
65460,30000.0
65461,53700.0
65462,15000.0
65463,19106.0
65464,33330.0
65465,9000.0
65466,31200.0
65467,25000.0
65468,40000.0
65469,37000.0
65470,10000.0
65471,78000.0
65472,22000.0
65473,70000.0
65474,54000.0
65475,21800.0
65476,68000.0
65477,20000.0
65478,45000.0
65479,15000.0
65480,50000.0
65481,55000.0
65482,15000.0
65483,15000.0
65484,18271.0
65485,50000.0
65486,95000.0
65487,14636.0
65488,15000.0
65489,16000.0
65490,29000.0
65491,32000.0
65492,56000.0
65493,90000.0
65494,25000.0
65495,40000.0
65496,20000.0
65497,10000.0
65498,31000.0
65499,20000.0
65500,15000.0
65501,25000.0
65502,11000.0
65503,44000.0
65504,24000.0
65505,67000.0
65506,10000.0
65507,18000.0
65508,35000.0
65509,44000.0
65510,33000.0
65511,16000.0
65512,22000.0
65513,11766.0
65514,22500.0
65515,12000.0
65516,18350.0
65517,84000.0
65518,10000.0
65519,15000.0
65520,33000.0
65521,15000.0
65522,16000.0
65523,54000.0
65524,64000.0
65525,15000.0
65526,47000.0
65527,15000.0
65528,86000.0
65529,10000.0
65530,20000.0
65531,37000.0
65532,25000.0
65533,30000.0
65534,12400.0
65535,95000.0
65536,35000.0
65537,10000.0
65538,18500.0
65539,17509.0
65540,8842.0
65541,40000.0
65542,20000.0
65543,15000.0
65544,32000.0
65545,18000.0
65546,22200.0
65547,95000.0
65548,18000.0
65549,25000.0
65550,95000.0
65551,51000.0
65552,30000.0
65553,30000.0
65554,35000.0
65555,24000.0
65556,30000.0
65557,25000.0
65558,15700.0
65559,19000.0
65560,12588.0
65561,95000.0
65562,95000.0
65563,24042.0
65564,95000.0
65565,15200.0
65566,34000.0
65567,20000.0
65568,31000.0
65569,28000.0
65570,62500.0
65571,18000.0
65572,50000.0
65573,18000.0
65574,11000.0
65575,8000.0
65576,22000.0
65577,27320.0
65578,95000.0
65579,13186.0
65580,22600.0
65581,10500.0
65582,15500.0
65583,48000.0
65584,12000.0
65585,32000.0
65586,15200.0
65587,40475.0
65588,12000.0
65589,13500.0
65590,13000.0
65591,26000.0
65592,95000.0
65593,15000.0
65594,12000.0
65595,50000.0
65596,95000.0
65597,20131.0
65598,19500.0
65599,29800.0
65600,16000.0
65601,50000.0
65602,15436.0
65603,40000.0
65604,15000.0
65605,18000.0
65606,15000.0
65607,17780.0
65608,32000.0
65609,73000.0
65610,15000.0
65611,15000.0
65612,30000.0
65613,95000.0
65614,30000.0
65615,25000.0
65616,16200.0
65617,25000.0
65618,22000.0
65619,15000.0
65620,27000.0
65621,35550.0
65622,32000.0
65623,24000.0
65624,25000.0
65625,20000.0
65626,7000.0
65627,19726.0
65628,95000.0
65629,25500.0
65630,14875.0
65631,21105.0
65632,20000.0
65633,13900.0
65634,40000.0
65635,15000.0
65636,25000.0
65637,8000.0
65638,22000.0
65639,13000.0
65640,25000.0
65641,18000.0
65642,12000.0
65643,35000.0
65644,17000.0
65645,95000.0
65646,35000.0
65647,25000.0
65648,25000.0
65649,40000.0
65650,45000.0
65651,17074.0
65652,17200.0
65653,20000.0
65654,95000.0
65655,12000.0
65656,95000.0
65657,41000.0
65658,12000.0
65659,30000.0
65660,34000.0
65661,15000.0
65662,40000.0
65663,48000.0
65664,21000.0
65665,15800.0
65666,35000.0
65667,20000.0
65668,8500.0
65669,20000.0
65670,18000.0
65671,45000.0
65672,23000.0
65673,50000.0
65674,22500.0
65675,35300.0
65676,29500.0
65677,28500.0
65678,15000.0
65679,27000.0
65680,19000.0
65681,24000.0
65682,30680.0
65683,25000.0
65684,50500.0
65685,18500.0
65686,14700.0
65687,58333.0
65688,15800.0
65689,95000.0
65690,75000.0
65691,45000.0
65692,95000.0
65693,50000.0
65694,52500.0
65695,40000.0
65696,25000.0
65697,19000.0
65698,20.0
65699,41500.0
65700,22000.0
65701,12000.0
65702,31000.0
65703,8000.0
65704,42000.0
65705,65000.0
65706,11300.0
65707,10000.0
65708,23400.0
65709,19000.0
65710,40000.0
65711,65000.0
65712,40000.0
65713,16000.0
65714,12000.0
65715,6000.0
65716,14320.0
65717,95000.0
65718,34259.0
65719,12000.0
65720,21500.0
65721,13500.0
65722,95000.0
65723,40000.0
65724,22000.0
65725,43000.0
65726,41667.0
65727,23900.0
65728,18000.0
65729,56000.0
65730,15000.0
65731,52000.0
65732,70555.0
65733,12000.0
65734,35500.0
65735,75000.0
65736,20000.0
65737,20000.0
65738,14000.0
65739,12000.0
65740,13000.0
65741,35000.0
65742,5000.0
65743,35000.0
65744,26000.0
65745,60000.0
65746,38500.0
65747,15220.0
65748,25000.0
65749,19000.0
65750,25000.0
65751,11600.0
65752,10300.0
65753,25000.0
65754,0.0
65755,50000.0
65756,25000.0
65757,95000.0
65758,95000.0
65759,20000.0
65760,55000.0
65761,38000.0
65762,15000.0
65763,10000.0
65764,18000.0
65765,20000.0
65766,11000.0
65767,25000.0
65768,49500.0
65769,16000.0
65770,22000.0
65771,95000.0
65772,27000.0
65773,23730.0
65774,9400.0
65775,20000.0
65776,42000.0
65777,40000.0
65778,24000.0
65779,28000.0
65780,95000.0
65781,20000.0
65782,22000.0
65783,25000.0
65784,85000.0
65785,20200.0
65786,18500.0
65787,15800.0
65788,25000.0
65789,12000.0
65790,50000.0
65791,25000.0
65792,16000.0
65793,95000.0
65794,17138.0
65795,15000.0
65796,41250.0
65797,31000.0
65798,42000.0
65799,18000.0
65800,40800.0
65801,33600.0
65802,35374.0
65803,95000.0
65804,19500.0
65805,20000.0
65806,41681.0
65807,58333.0
65808,25000.0
65809,27000.0
65810,24230.0
65811,19800.0
65812,25000.0
65813,29500.0
65814,11000.0
65815,21000.0
65816,30000.0
65817,20000.0
65818,12000.0
65819,27000.0
65820,34000.0
65821,36000.0
65822,15000.0
65823,80000.0
65824,35000.0
65825,10000.0
65826,75000.0
65827,35000.0
65828,9707.0
65829,95000.0
65830,94500.0
65831,30000.0
65832,20500.0
65833,36250.0
65834,18000.0
65835,45000.0
65836,25000.0
65837,60000.0
65838,35000.0
65839,37500.0
65840,18000.0
65841,17000.0
65842,19727.0
65843,32000.0
65844,20000.0
65845,20000.0
65846,15000.0
65847,25000.0
65848,23500.0
65849,37000.0
65850,32700.0
65851,43000.0
65852,95000.0
65853,17000.0
65854,27000.0
65855,40000.0
65856,22000.0
65857,70000.0
65858,9000.0
65859,50000.0
65860,74500.0
65861,13000.0
65862,43800.0
65863,24240.0
65864,60000.0
65865,29200.0
65866,58000.0
65867,16613.0
65868,25000.0
65869,35000.0
65870,28000.0
65871,4167.0
65872,17000.0
65873,17000.0
65874,25000.0
65875,95000.0
65876,36000.0
65877,15000.0
65878,24000.0
65879,57000.0
65880,60000.0
65881,12000.0
65882,18000.0
65883,9500.0
65884,22000.0
65885,28000.0
65886,22000.0
65887,17400.0
65888,40000.0
